COMPANHIA,ANO,MES,ORIGEM,DESTINO,TARIFA,TEMP_MEDIA
AZUL,2023,1,Rio de Janeiro,Porto Alegre,903.82,25.44
AZUL,2023,1,Rio de Janeiro,Porto Velho,905.89,25.55
AZUL,2023,1,Rio de Janeiro,Recife,879.38,25.24
AZUL,2023,1,Rio de Janeiro,Salvador,945.56,25.53
AZUL,2023,1,Rio de Janeiro,São Luís,645.08,25.52
AZUL,2023,1,Rio de Janeiro,São Paulo,662.28,25.55
AZUL,2023,1,Rio de Janeiro,Teresina,911.93,25.52
AZUL,2023,1,Rio de Janeiro,Vitória,543.08,25.34
AZUL,2023,1,Salvador,Belo Horizonte,1086.49,25.4
AZUL,2023,1,Salvador,Belém,1115.73,25.36
AZUL,2023,1,Salvador,Boa Vista,788.71,25.51
AZUL,2023,1,Salvador,Brasília,866.83,25.45
AZUL,2023,1,Salvador,Campo Grande,920.86,25.3
AZUL,2023,1,Salvador,Cuiabá,1149.85,25.47
AZUL,2023,1,Salvador,Curitiba,888.48,25.47
AZUL,2023,1,Salvador,Florianópolis,722.79,25.52
AZUL,2023,1,Salvador,Fortaleza,709.0,25.11
AZUL,2023,1,Salvador,Goiânia,893.59,25.27
AZUL,2023,1,Salvador,João Pessoa,938.64,25.37
AZUL,2023,1,Salvador,Macapá,585.94,25.54
AZUL,2023,1,Salvador,Maceió,878.28,25.46
AZUL,2023,1,Salvador,Manaus,971.02,25.3
AZUL,2023,1,Salvador,Natal,933.95,25.79
AZUL,2023,1,Salvador,Porto Alegre,995.22,25.44
AZUL,2023,1,Salvador,Porto Velho,723.5,25.55
AZUL,2023,1,Salvador,Recife,813.06,25.24
AZUL,2023,1,Salvador,Rio de Janeiro,889.22,25.61
AZUL,2023,1,Salvador,São Luís,790.07,25.52
AZUL,2023,1,Salvador,São Paulo,944.75,25.55
AZUL,2023,1,Salvador,Teresina,800.59,25.52
AZUL,2023,1,Salvador,Vitória,1086.08,25.34
AZUL,2023,1,São Luís,Belo Horizonte,683.57,25.4
AZUL,2023,1,São Luís,Belém,575.45,25.36
AZUL,2023,1,São Luís,Boa Vista,795.12,25.51
AZUL,2023,1,São Luís,Brasília,847.98,25.45
AZUL,2023,1,São Luís,Campo Grande,675.08,25.3
AZUL,2023,1,São Luís,Cuiabá,913.42,25.47
AZUL,2023,1,São Luís,Curitiba,1018.6,25.47
AZUL,2023,1,São Luís,Florianópolis,759.14,25.52
AZUL,2023,1,São Luís,Fortaleza,765.39,25.11
AZUL,2023,1,São Luís,Goiânia,819.81,25.27
AZUL,2023,1,São Luís,João Pessoa,1173.79,25.37
AZUL,2023,1,São Luís,Macapá,1196.6,25.54
AZUL,2023,1,São Luís,Maceió,1343.06,25.46
AZUL,2023,1,São Luís,Manaus,807.61,25.3
AZUL,2023,1,São Luís,Natal,1095.46,25.79
AZUL,2023,1,São Luís,Porto Alegre,1030.47,25.44
AZUL,2023,1,São Luís,Porto Velho,839.21,25.55
AZUL,2023,1,São Luís,Recife,1084.86,25.24
AZUL,2023,1,São Luís,Rio de Janeiro,714.1,25.61
AZUL,2023,1,São Luís,Salvador,937.0,25.53
AZUL,2023,1,São Luís,São Paulo,892.1,25.55
AZUL,2023,1,São Luís,Teresina,506.62,25.52
AZUL,2023,1,São Luís,Vitória,787.65,25.34
AZUL,2023,1,São Paulo,Belo Horizonte,693.84,25.4
AZUL,2023,1,São Paulo,Belém,1140.08,25.36
AZUL,2023,1,São Paulo,Boa Vista,1506.9,25.51
AZUL,2023,1,São Paulo,Brasília,466.16,25.45
AZUL,2023,1,São Paulo,Campo Grande,613.34,25.3
AZUL,2023,1,São Paulo,Cuiabá,700.44,25.47
AZUL,2023,1,São Paulo,Curitiba,612.02,25.47
AZUL,2023,1,São Paulo,Florianópolis,508.34,25.52
AZUL,2023,1,São Paulo,Fortaleza,715.32,25.11
AZUL,2023,1,São Paulo,Goiânia,586.06,25.27
AZUL,2023,1,São Paulo,João Pessoa,932.83,25.37
AZUL,2023,1,São Paulo,Macapá,677.96,25.54
AZUL,2023,1,São Paulo,Maceió,952.43,25.46
AZUL,2023,1,São Paulo,Manaus,868.66,25.3
AZUL,2023,1,São Paulo,Natal,770.67,25.79
AZUL,2023,1,São Paulo,Porto Alegre,635.14,25.44
AZUL,2023,1,São Paulo,Porto Velho,866.54,25.55
AZUL,2023,1,São Paulo,Recife,842.34,25.24
AZUL,2023,1,São Paulo,Rio de Janeiro,680.39,25.61
AZUL,2023,1,São Paulo,Salvador,969.68,25.53
AZUL,2023,1,São Paulo,São Luís,829.68,25.52
AZUL,2023,1,São Paulo,Teresina,820.0,25.52
AZUL,2023,1,São Paulo,Vitória,623.65,25.34
AZUL,2023,1,Teresina,Belo Horizonte,778.12,25.4
AZUL,2023,1,Teresina,Belém,591.95,25.36
AZUL,2023,1,Teresina,Boa Vista,1338.94,25.51
AZUL,2023,1,Teresina,Brasília,771.78,25.45
AZUL,2023,1,Teresina,Campo Grande,817.9,25.3
AZUL,2023,1,Teresina,Cuiabá,807.12,25.47
AZUL,2023,1,Teresina,Curitiba,1287.07,25.47
AZUL,2023,1,Teresina,Florianópolis,672.99,25.52
AZUL,2023,1,Teresina,Fortaleza,635.04,25.11
AZUL,2023,1,Teresina,Goiânia,793.91,25.27
AZUL,2023,1,Teresina,João Pessoa,851.58,25.37
AZUL,2023,1,Teresina,Macapá,813.71,25.54
AZUL,2023,1,Teresina,Maceió,1163.46,25.46
AZUL,2023,1,Teresina,Manaus,963.92,25.3
AZUL,2023,1,Teresina,Natal,794.78,25.79
AZUL,2023,1,Teresina,Porto Alegre,1130.8,25.44
AZUL,2023,1,Teresina,Porto Velho,1519.9,25.55
AZUL,2023,1,Teresina,Recife,929.43,25.24
AZUL,2023,1,Teresina,Rio de Janeiro,955.95,25.61
AZUL,2023,1,Teresina,Salvador,808.56,25.53
AZUL,2023,1,Teresina,São Luís,818.86,25.52
AZUL,2023,1,Teresina,São Paulo,903.42,25.55
AZUL,2023,1,Teresina,Vitória,799.73,25.34
AZUL,2023,1,Vitória,Belo Horizonte,1112.55,25.4
AZUL,2023,1,Vitória,Belém,805.87,25.36
AZUL,2023,1,Vitória,Boa Vista,1062.18,25.51
AZUL,2023,1,Vitória,Brasília,673.7,25.45
AZUL,2023,1,Vitória,Campo Grande,435.31,25.3
AZUL,2023,1,Vitória,Cuiabá,601.36,25.47
AZUL,2023,1,Vitória,Curitiba,520.19,25.47
AZUL,2023,1,Vitória,Florianópolis,530.05,25.52
AZUL,2023,1,Vitória,Fortaleza,694.34,25.11
AZUL,2023,1,Vitória,Goiânia,540.6,25.27
AZUL,2023,1,Vitória,João Pessoa,1083.4,25.37
AZUL,2023,1,Vitória,Macapá,1051.2,25.54
AZUL,2023,1,Vitória,Maceió,1251.55,25.46
AZUL,2023,1,Vitória,Manaus,874.31,25.3
AZUL,2023,1,Vitória,Natal,1078.97,25.79
AZUL,2023,1,Vitória,Porto Alegre,625.56,25.44
AZUL,2023,1,Vitória,Porto Velho,921.33,25.55
AZUL,2023,1,Vitória,Recife,1205.72,25.24
AZUL,2023,1,Vitória,Rio de Janeiro,562.66,25.61
AZUL,2023,1,Vitória,Salvador,1036.58,25.53
AZUL,2023,1,Vitória,São Luís,807.45,25.52
AZUL,2023,1,Vitória,São Paulo,571.26,25.55
AZUL,2023,1,Vitória,Teresina,880.54,25.52
AZUL,2023,2,Aracaju,Natal,328.9,25.51
AZUL,2023,2,Aracaju,Recife,448.9,25.81
AZUL,2023,2,Belo Horizonte,Belém,1258.19,25.46
AZUL,2023,2,Belo Horizonte,Boa Vista,1289.8,25.35
AZUL,2023,2,Belo Horizonte,Brasília,891.61,25.24
AZUL,2023,2,Belo Horizonte,Campo Grande,536.23,25.55
AZUL,2023,2,Belo Horizonte,Cuiabá,757.39,25.56
AZUL,2023,2,Belo Horizonte,Curitiba,1041.58,25.57
AZUL,2023,2,Belo Horizonte,Florianópolis,1218.64,25.49
AZUL,2023,2,Belo Horizonte,Fortaleza,893.59,25.83
AZUL,2023,2,Belo Horizonte,Goiânia,1009.62,25.64
AZUL,2023,2,Belo Horizonte,João Pessoa,829.97,25.76
AZUL,2023,2,Belo Horizonte,Macapá,1088.08,25.54
AZUL,2023,2,Belo Horizonte,Maceió,1145.34,25.57
AZUL,2023,2,Belo Horizonte,Manaus,787.55,25.54
AZUL,2023,2,Belo Horizonte,Natal,1045.98,25.51
AZUL,2023,2,Belo Horizonte,Porto Alegre,620.39,25.55
AZUL,2023,2,Belo Horizonte,Porto Velho,1517.95,25.55
AZUL,2023,2,Belo Horizonte,Recife,1059.05,25.81
AZUL,2023,2,Belo Horizonte,Rio de Janeiro,491.2,25.42
AZUL,2023,2,Belo Horizonte,Salvador,976.11,25.72
AZUL,2023,2,Belo Horizonte,São Luís,1068.38,25.65
AZUL,2023,2,Belo Horizonte,São Paulo,608.55,25.56
AZUL,2023,2,Belo Horizonte,Teresina,920.73,25.54
AZUL,2023,2,Belo Horizonte,Vitória,1054.35,25.61
AZUL,2023,2,Belém,Belo Horizonte,1259.92,25.51
AZUL,2023,2,Belém,Boa Vista,1301.44,25.35
AZUL,2023,2,Belém,Brasília,907.34,25.24
AZUL,2023,2,Belém,Campo Grande,984.41,25.55
AZUL,2023,2,Belém,Cuiabá,1560.12,25.56
AZUL,2023,2,Belém,Curitiba,1408.31,25.57
AZUL,2023,2,Belém,Florianópolis,851.51,25.49
AZUL,2023,2,Belém,Fortaleza,482.72,25.83
AZUL,2023,2,Belém,Goiânia,1195.15,25.64
AZUL,2023,2,Belém,João Pessoa,1451.21,25.76
AZUL,2023,2,Belém,Macapá,480.22,25.54
AZUL,2023,2,Belém,Maceió,1095.27,25.57
AZUL,2023,2,Belém,Manaus,728.87,25.54
AZUL,2023,2,Belém,Natal,1075.79,25.51
AZUL,2023,2,Belém,Porto Alegre,1190.23,25.55
AZUL,2023,2,Belém,Porto Velho,1235.82,25.55
AZUL,2023,2,Belém,Recife,1198.55,25.81
AZUL,2023,2,Belém,Rio de Janeiro,1054.86,25.42
AZUL,2023,2,Belém,Salvador,1122.3,25.72
AZUL,2023,2,Belém,São Luís,684.73,25.65
AZUL,2023,2,Belém,São Paulo,1080.11,25.56
AZUL,2023,2,Belém,Teresina,1105.69,25.54
AZUL,2023,2,Belém,Vitória,1328.72,25.61
AZUL,2023,2,Boa Vista,Belo Horizonte,1478.45,25.51
AZUL,2023,2,Boa Vista,Belém,1302.92,25.46
AZUL,2023,2,Boa Vista,Brasília,1535.9,25.24
AZUL,2023,2,Boa Vista,Campo Grande,1602.9,25.55
AZUL,2023,2,Boa Vista,Cuiabá,1083.07,25.56
AZUL,2023,2,Boa Vista,Curitiba,1631.23,25.57
AZUL,2023,2,Boa Vista,Florianópolis,1747.9,25.49
AZUL,2023,2,Boa Vista,Fortaleza,1225.96,25.83
AZUL,2023,2,Boa Vista,Goiânia,1400.84,25.64
AZUL,2023,2,Boa Vista,Manaus,1015.78,25.54
AZUL,2023,2,Boa Vista,Natal,1660.4,25.51
AZUL,2023,2,Boa Vista,Porto Alegre,1782.47,25.55
AZUL,2023,2,Boa Vista,Porto Velho,1114.99,25.55
AZUL,2023,2,Boa Vista,Recife,795.6,25.81
AZUL,2023,2,Boa Vista,Rio de Janeiro,1644.47,25.42
AZUL,2023,2,Boa Vista,Salvador,1102.44,25.72
AZUL,2023,2,Boa Vista,São Luís,1396.0,25.65
AZUL,2023,2,Boa Vista,São Paulo,1437.5,25.56
AZUL,2023,2,Boa Vista,Teresina,1455.87,25.54
AZUL,2023,2,Boa Vista,Vitória,700.76,25.61
AZUL,2023,2,Brasília,Belo Horizonte,832.11,25.51
AZUL,2023,2,Brasília,Belém,856.13,25.46
AZUL,2023,2,Brasília,Boa Vista,1497.02,25.35
AZUL,2023,2,Brasília,Campo Grande,771.0,25.55
AZUL,2023,2,Brasília,Cuiabá,605.01,25.56
AZUL,2023,2,Brasília,Curitiba,534.47,25.57
AZUL,2023,2,Brasília,Florianópolis,611.11,25.49
AZUL,2023,2,Brasília,Fortaleza,983.85,25.83
AZUL,2023,2,Brasília,João Pessoa,1310.22,25.76
AZUL,2023,2,Brasília,Macapá,1315.19,25.54
AZUL,2023,2,Brasília,Maceió,1001.2,25.57
AZUL,2023,2,Brasília,Manaus,789.35,25.54
AZUL,2023,2,Brasília,Natal,1187.21,25.51
AZUL,2023,2,Brasília,Porto Alegre,731.21,25.55
AZUL,2023,2,Brasília,Porto Velho,1536.03,25.55
AZUL,2023,2,Brasília,Recife,671.41,25.81
AZUL,2023,2,Brasília,Rio de Janeiro,610.87,25.42
AZUL,2023,2,Brasília,Salvador,832.93,25.72
AZUL,2023,2,Brasília,São Luís,1147.82,25.65
AZUL,2023,2,Brasília,São Paulo,446.24,25.56
AZUL,2023,2,Brasília,Teresina,635.65,25.54
AZUL,2023,2,Brasília,Vitória,787.8,25.61
AZUL,2023,2,Campo Grande,Belo Horizonte,530.34,25.51
AZUL,2023,2,Campo Grande,Belém,1139.52,25.46
AZUL,2023,2,Campo Grande,Boa Vista,1770.4,25.35
AZUL,2023,2,Campo Grande,Brasília,731.43,25.24
AZUL,2023,2,Campo Grande,Cuiabá,825.64,25.56
AZUL,2023,2,Campo Grande,Curitiba,673.95,25.57
AZUL,2023,2,Campo Grande,Florianópolis,609.64,25.49
AZUL,2023,2,Campo Grande,Fortaleza,1003.89,25.83
AZUL,2023,2,Campo Grande,Goiânia,856.03,25.64
AZUL,2023,2,Campo Grande,João Pessoa,942.48,25.76
AZUL,2023,2,Campo Grande,Macapá,1199.65,25.54
AZUL,2023,2,Campo Grande,Maceió,912.7,25.57
AZUL,2023,2,Campo Grande,Manaus,798.9,25.54
AZUL,2023,2,Campo Grande,Natal,972.47,25.51
AZUL,2023,2,Campo Grande,Porto Alegre,849.4,25.55
AZUL,2023,2,Campo Grande,Porto Velho,636.52,25.55
AZUL,2023,2,Campo Grande,Recife,934.05,25.81
AZUL,2023,2,Campo Grande,Rio de Janeiro,518.52,25.42
AZUL,2023,2,Campo Grande,Salvador,1067.84,25.72
AZUL,2023,2,Campo Grande,São Luís,1146.09,25.65
AZUL,2023,2,Campo Grande,São Paulo,657.0,25.56
AZUL,2023,2,Campo Grande,Teresina,1373.95,25.54
AZUL,2023,2,Campo Grande,Vitória,784.13,25.61
AZUL,2023,2,Cuiabá,Belo Horizonte,707.93,25.51
AZUL,2023,2,Cuiabá,Belém,1511.83,25.46
AZUL,2023,2,Cuiabá,Boa Vista,1022.73,25.35
AZUL,2023,2,Cuiabá,Brasília,649.39,25.24
AZUL,2023,2,Cuiabá,Campo Grande,833.81,25.55
AZUL,2023,2,Cuiabá,Curitiba,809.92,25.57
AZUL,2023,2,Cuiabá,Florianópolis,770.38,25.49
AZUL,2023,2,Cuiabá,Fortaleza,1129.3,25.83
AZUL,2023,2,Cuiabá,Goiânia,706.08,25.64
AZUL,2023,2,Cuiabá,João Pessoa,832.8,25.76
AZUL,2023,2,Cuiabá,Macapá,789.23,25.54
AZUL,2023,2,Cuiabá,Maceió,849.24,25.57
AZUL,2023,2,Cuiabá,Manaus,1064.76,25.54
AZUL,2023,2,Cuiabá,Natal,1177.15,25.51
AZUL,2023,2,Cuiabá,Porto Alegre,763.13,25.55
AZUL,2023,2,Cuiabá,Porto Velho,1431.18,25.55
AZUL,2023,2,Cuiabá,Recife,1053.61,25.81
AZUL,2023,2,Cuiabá,Rio de Janeiro,1036.86,25.42
AZUL,2023,2,Cuiabá,Salvador,1211.29,25.72
AZUL,2023,2,Cuiabá,São Luís,898.63,25.65
AZUL,2023,2,Cuiabá,São Paulo,741.08,25.56
AZUL,2023,2,Cuiabá,Teresina,1205.32,25.54
AZUL,2023,2,Cuiabá,Vitória,645.0,25.61
AZUL,2023,2,Curitiba,Belo Horizonte,1054.54,25.51
AZUL,2023,2,Curitiba,Belém,1306.65,25.46
AZUL,2023,2,Curitiba,Boa Vista,1634.4,25.35
AZUL,2023,2,Curitiba,Brasília,557.82,25.24
AZUL,2023,2,Curitiba,Campo Grande,737.74,25.55
AZUL,2023,2,Curitiba,Cuiabá,830.07,25.56
AZUL,2023,2,Curitiba,Florianópolis,799.38,25.49
AZUL,2023,2,Curitiba,Fortaleza,976.9,25.83
AZUL,2023,2,Curitiba,Goiânia,762.77,25.64
AZUL,2023,2,Curitiba,João Pessoa,910.95,25.76
AZUL,2023,2,Curitiba,Macapá,897.09,25.54
AZUL,2023,2,Curitiba,Maceió,753.31,25.57
AZUL,2023,2,Curitiba,Manaus,1743.45,25.54
AZUL,2023,2,Curitiba,Natal,1101.23,25.51
AZUL,2023,2,Curitiba,Porto Alegre,497.46,25.55
AZUL,2023,2,Curitiba,Porto Velho,1087.27,25.55
AZUL,2023,2,Curitiba,Recife,889.95,25.81
AZUL,2023,2,Curitiba,Rio de Janeiro,566.49,25.42
AZUL,2023,2,Curitiba,Salvador,872.8,25.72
AZUL,2023,2,Curitiba,São Luís,799.28,25.65
AZUL,2023,2,Curitiba,São Paulo,430.8,25.56
AZUL,2023,2,Curitiba,Teresina,1150.91,25.54
AZUL,2023,2,Curitiba,Vitória,593.47,25.61
AZUL,2023,2,Florianópolis,Belo Horizonte,1141.76,25.51
AZUL,2023,2,Florianópolis,Belém,891.99,25.46
AZUL,2023,2,Florianópolis,Boa Vista,1660.4,25.35
AZUL,2023,2,Florianópolis,Brasília,595.38,25.24
AZUL,2023,2,Florianópolis,Campo Grande,571.14,25.55
AZUL,2023,2,Florianópolis,Cuiabá,737.96,25.56
AZUL,2023,2,Florianópolis,Curitiba,700.15,25.57
AZUL,2023,2,Florianópolis,Fortaleza,1055.66,25.83
AZUL,2023,2,Florianópolis,Goiânia,620.82,25.64
AZUL,2023,2,Florianópolis,João Pessoa,1082.8,25.76
AZUL,2023,2,Florianópolis,Macapá,776.99,25.54
AZUL,2023,2,Florianópolis,Maceió,899.89,25.57
AZUL,2023,2,Florianópolis,Manaus,1007.09,25.54
AZUL,2023,2,Florianópolis,Natal,809.85,25.51
AZUL,2023,2,Florianópolis,Porto Alegre,694.82,25.55
AZUL,2023,2,Florianópolis,Porto Velho,1441.9,25.55
AZUL,2023,2,Florianópolis,Recife,942.68,25.81
AZUL,2023,2,Florianópolis,Rio de Janeiro,576.88,25.42
AZUL,2023,2,Florianópolis,Salvador,734.26,25.72
AZUL,2023,2,Florianópolis,São Luís,1126.54,25.65
AZUL,2023,2,Florianópolis,São Paulo,435.59,25.56
AZUL,2023,2,Florianópolis,Teresina,1283.26,25.54
AZUL,2023,2,Florianópolis,Vitória,520.32,25.61
AZUL,2023,2,Fortaleza,Belo Horizonte,847.14,25.51
AZUL,2023,2,Fortaleza,Belém,535.73,25.46
AZUL,2023,2,Fortaleza,Boa Vista,1259.57,25.35
AZUL,2023,2,Fortaleza,Brasília,1076.73,25.24
AZUL,2023,2,Fortaleza,Campo Grande,1043.91,25.55
AZUL,2023,2,Fortaleza,Cuiabá,1204.26,25.56
AZUL,2023,2,Fortaleza,Curitiba,1022.4,25.57
AZUL,2023,2,Fortaleza,Florianópolis,1088.75,25.49
AZUL,2023,2,Fortaleza,Goiânia,895.96,25.64
AZUL,2023,2,Fortaleza,João Pessoa,1076.85,25.76
AZUL,2023,2,Fortaleza,Macapá,945.9,25.54
AZUL,2023,2,Fortaleza,Maceió,891.77,25.57
AZUL,2023,2,Fortaleza,Manaus,955.94,25.54
AZUL,2023,2,Fortaleza,Natal,803.49,25.51
AZUL,2023,2,Fortaleza,Porto Alegre,1037.37,25.55
AZUL,2023,2,Fortaleza,Porto Velho,1218.12,25.55
AZUL,2023,2,Fortaleza,Recife,585.69,25.81
AZUL,2023,2,Fortaleza,Rio de Janeiro,1118.41,25.42
AZUL,2023,2,Fortaleza,Salvador,775.23,25.72
AZUL,2023,2,Fortaleza,São Luís,691.38,25.65
AZUL,2023,2,Fortaleza,São Paulo,780.64,25.56
AZUL,2023,2,Fortaleza,Teresina,373.21,25.54
AZUL,2023,2,Fortaleza,Vitória,769.11,25.61
AZUL,2023,2,Goiânia,Belo Horizonte,1015.59,25.51
AZUL,2023,2,Goiânia,Belém,1192.36,25.46
AZUL,2023,2,Goiânia,Boa Vista,1571.82,25.35
AZUL,2023,2,Goiânia,Campo Grande,834.43,25.55
AZUL,2023,2,Goiânia,Cuiabá,746.86,25.56
AZUL,2023,2,Goiânia,Curitiba,694.71,25.57
AZUL,2023,2,Goiânia,Florianópolis,569.09,25.49
AZUL,2023,2,Goiânia,Fortaleza,917.54,25.83
AZUL,2023,2,Goiânia,João Pessoa,663.7,25.76
AZUL,2023,2,Goiânia,Macapá,718.08,25.54
AZUL,2023,2,Goiânia,Maceió,850.79,25.57
AZUL,2023,2,Goiânia,Manaus,1080.12,25.54
AZUL,2023,2,Goiânia,Natal,937.57,25.51
AZUL,2023,2,Goiânia,Porto Alegre,774.8,25.55
AZUL,2023,2,Goiânia,Porto Velho,849.77,25.55
AZUL,2023,2,Goiânia,Recife,1032.72,25.81
AZUL,2023,2,Goiânia,Rio de Janeiro,593.88,25.42
AZUL,2023,2,Goiânia,Salvador,872.69,25.72
AZUL,2023,2,Goiânia,São Luís,830.92,25.65
AZUL,2023,2,Goiânia,São Paulo,558.15,25.56
AZUL,2023,2,Goiânia,Teresina,1191.79,25.54
AZUL,2023,2,Goiânia,Vitória,588.65,25.61
AZUL,2023,2,João Pessoa,Belo Horizonte,815.63,25.51
AZUL,2023,2,João Pessoa,Belém,1226.46,25.46
AZUL,2023,2,João Pessoa,Brasília,1304.21,25.24
AZUL,2023,2,João Pessoa,Campo Grande,1264.9,25.55
AZUL,2023,2,João Pessoa,Cuiabá,721.6,25.56
AZUL,2023,2,João Pessoa,Curitiba,966.33,25.57
AZUL,2023,2,João Pessoa,Florianópolis,1022.59,25.49
AZUL,2023,2,João Pessoa,Fortaleza,969.56,25.83
AZUL,2023,2,João Pessoa,Goiânia,727.19,25.64
AZUL,2023,2,João Pessoa,Macapá,1231.28,25.54
AZUL,2023,2,João Pessoa,Manaus,1151.92,25.54
AZUL,2023,2,João Pessoa,Natal,639.9,25.51
AZUL,2023,2,João Pessoa,Porto Alegre,1025.05,25.55
AZUL,2023,2,João Pessoa,Porto Velho,785.17,25.55
AZUL,2023,2,João Pessoa,Recife,447.28,25.81
AZUL,2023,2,João Pessoa,Rio de Janeiro,943.92,25.42
AZUL,2023,2,João Pessoa,Salvador,897.16,25.72
AZUL,2023,2,João Pessoa,São Luís,1212.3,25.65
AZUL,2023,2,João Pessoa,São Paulo,903.76,25.56
AZUL,2023,2,João Pessoa,Teresina,873.27,25.54
AZUL,2023,2,João Pessoa,Vitória,846.15,25.61
AZUL,2023,2,Macapá,Belo Horizonte,999.06,25.51
AZUL,2023,2,Macapá,Belém,461.78,25.46
AZUL,2023,2,Macapá,Brasília,1214.4,25.24
AZUL,2023,2,Macapá,Campo Grande,1005.7,25.55
AZUL,2023,2,Macapá,Cuiabá,800.57,25.56
AZUL,2023,2,Macapá,Curitiba,860.68,25.57
AZUL,2023,2,Macapá,Florianópolis,752.05,25.49
AZUL,2023,2,Macapá,Fortaleza,963.91,25.83
AZUL,2023,2,Macapá,Goiânia,690.63,25.64
AZUL,2023,2,Macapá,João Pessoa,1158.91,25.76
AZUL,2023,2,Macapá,Maceió,1089.4,25.57
AZUL,2023,2,Macapá,Manaus,936.85,25.54
AZUL,2023,2,Macapá,Natal,1200.53,25.51
AZUL,2023,2,Macapá,Porto Alegre,871.02,25.55
AZUL,2023,2,Macapá,Porto Velho,1385.63,25.55
AZUL,2023,2,Macapá,Recife,1202.24,25.81
AZUL,2023,2,Macapá,Rio de Janeiro,1004.03,25.42
AZUL,2023,2,Macapá,Salvador,1003.85,25.72
AZUL,2023,2,Macapá,São Luís,1288.74,25.65
AZUL,2023,2,Macapá,São Paulo,738.68,25.56
AZUL,2023,2,Macapá,Teresina,1157.61,25.54
AZUL,2023,2,Macapá,Vitória,1297.82,25.61
AZUL,2023,2,Maceió,Belo Horizonte,1165.42,25.51
AZUL,2023,2,Maceió,Belém,1005.16,25.46
AZUL,2023,2,Maceió,Brasília,1080.88,25.24
AZUL,2023,2,Maceió,Campo Grande,1276.72,25.55
AZUL,2023,2,Maceió,Cuiabá,922.05,25.56
AZUL,2023,2,Maceió,Curitiba,793.92,25.57
AZUL,2023,2,Maceió,Florianópolis,915.31,25.49
AZUL,2023,2,Maceió,Fortaleza,710.03,25.83
AZUL,2023,2,Maceió,Goiânia,876.73,25.64
AZUL,2023,2,Maceió,Macapá,1338.17,25.54
AZUL,2023,2,Maceió,Manaus,1449.23,25.54
AZUL,2023,2,Maceió,Natal,1018.81,25.51
AZUL,2023,2,Maceió,Porto Alegre,925.95,25.55
AZUL,2023,2,Maceió,Recife,681.95,25.81
AZUL,2023,2,Maceió,Rio de Janeiro,1106.13,25.42
AZUL,2023,2,Maceió,Salvador,915.81,25.72
AZUL,2023,2,Maceió,São Luís,1107.34,25.65
AZUL,2023,2,Maceió,São Paulo,928.18,25.56
AZUL,2023,2,Maceió,Teresina,1049.37,25.54
AZUL,2023,2,Maceió,Vitória,1269.07,25.61
AZUL,2023,2,Manaus,Belo Horizonte,907.27,25.51
AZUL,2023,2,Manaus,Belém,791.17,25.46
AZUL,2023,2,Manaus,Boa Vista,981.56,25.35
AZUL,2023,2,Manaus,Brasília,938.02,25.24
AZUL,2023,2,Manaus,Campo Grande,905.6,25.55
AZUL,2023,2,Manaus,Cuiabá,1144.92,25.56
AZUL,2023,2,Manaus,Curitiba,1719.85,25.57
AZUL,2023,2,Manaus,Florianópolis,963.42,25.49
AZUL,2023,2,Manaus,Fortaleza,898.77,25.83
AZUL,2023,2,Manaus,Goiânia,1151.84,25.64
AZUL,2023,2,Manaus,João Pessoa,1141.11,25.76
AZUL,2023,2,Manaus,Macapá,978.8,25.54
AZUL,2023,2,Manaus,Maceió,1434.46,25.57
AZUL,2023,2,Manaus,Natal,844.47,25.51
AZUL,2023,2,Manaus,Porto Alegre,1253.07,25.55
AZUL,2023,2,Manaus,Porto Velho,989.41,25.55
AZUL,2023,2,Manaus,Recife,1019.97,25.81
AZUL,2023,2,Manaus,Rio de Janeiro,1282.39,25.42
AZUL,2023,2,Manaus,Salvador,1248.46,25.72
AZUL,2023,2,Manaus,São Luís,824.75,25.65
AZUL,2023,2,Manaus,São Paulo,1551.07,25.56
AZUL,2023,2,Manaus,Teresina,1112.52,25.54
AZUL,2023,2,Manaus,Vitória,838.39,25.61
AZUL,2023,2,Natal,Belo Horizonte,1064.89,25.51
AZUL,2023,2,Natal,Belém,1048.59,25.46
AZUL,2023,2,Natal,Boa Vista,1602.9,25.35
AZUL,2023,2,Natal,Brasília,1038.55,25.24
AZUL,2023,2,Natal,Campo Grande,1065.64,25.55
AZUL,2023,2,Natal,Cuiabá,947.61,25.56
AZUL,2023,2,Natal,Curitiba,1207.6,25.57
AZUL,2023,2,Natal,Florianópolis,1007.12,25.49
AZUL,2023,2,Natal,Fortaleza,791.84,25.83
AZUL,2023,2,Natal,Goiânia,1000.16,25.64
AZUL,2023,2,Natal,João Pessoa,825.4,25.76
AZUL,2023,2,Natal,Macapá,1203.22,25.54
AZUL,2023,2,Natal,Maceió,1088.79,25.57
AZUL,2023,2,Natal,Manaus,821.44,25.54
AZUL,2023,2,Natal,Porto Alegre,1150.24,25.55
AZUL,2023,2,Natal,Porto Velho,1608.9,25.55
AZUL,2023,2,Natal,Recife,421.51,25.81
AZUL,2023,2,Natal,Rio de Janeiro,1118.8,25.42
AZUL,2023,2,Natal,Salvador,948.24,25.72
AZUL,2023,2,Natal,São Luís,1041.77,25.65
AZUL,2023,2,Natal,São Paulo,760.28,25.56
AZUL,2023,2,Natal,Teresina,538.39,25.54
AZUL,2023,2,Natal,Vitória,902.07,25.61
